num,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
4492,안녕 제주도 정보 줘,0,0,0,0,0,1,0,0
4493,안녕 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4494,안녕 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4495,안녕 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4496,안녕 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4497,안녕 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4498,안녕 정보 줘,0,0,0,0,0,1,0,0
4499,안녕 정보 좀 줘,0,0,0,0,0,1,0,0
4500,안녕 정보 얻고 싶어,0,0,0,0,0,1,0,0
4501,안녕 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4502,안녕 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4503,안녕 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4504,챗봇아 안녕,0,0,0,0,0,1,0,0
4505,제주도 관광 챗봇아 안녕,0,0,0,0,0,1,0,0
4506,안뇽,0,0,0,0,0,1,0,0
4507,안뇽 챗봇,0,0,0,0,0,1,0,0
4508,안뇽 관광 챗봇,0,0,0,0,0,1,0,0
4509,안뇽 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4510,안뇽 챗봇아,0,0,0,0,0,1,0,0
4511,안뇽 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4512,안뇽 제주도 정보 줘,0,0,0,0,0,1,0,0
4513,안뇽 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4514,안뇽 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4515,안뇽 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4516,안뇽 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4517,안뇽 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4518,안뇽 정보 줘,0,0,0,0,0,1,0,0
4519,안뇽 정보 좀 줘,0,0,0,0,0,1,0,0
4520,안뇽 정보 얻고 싶어,0,0,0,0,0,1,0,0
4521,안뇽 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4522,안뇽 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4523,안뇽 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4524,챗봇아 안뇽,0,0,0,0,0,1,0,0
4525,제주도 관광 챗봇아 안뇽,0,0,0,0,0,1,0,0
4526,안녕하세요,0,0,0,0,0,1,0,0
4527,안녕하세요 제주도 정보 주세요,0,0,0,0,0,1,0,0
4528,안녕하세요 제주도 정보 좀 주세요,0,0,0,0,0,1,0,0
4529,안녕하세요 제주도 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4530,안녕하세요 제주도 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4531,안녕하세요 제주도 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4532,안녕하세요 제주도 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4533,안녕하세요 제주도 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4534,안녕하세요 제주도 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4535,안녕하세요 제주도 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4536,안녕하세요 제주도 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4537,안녕하세요 정보 주세요,0,0,0,0,0,1,0,0
4538,안녕하세요 정보 좀 주세요,0,0,0,0,0,1,0,0
4539,안녕하세요 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4540,안녕하세요 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4541,안녕하세요 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4542,안녕하세요 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4543,안녕하세요 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4544,안녕하세요 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4545,안녕하세요 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4546,안녕하세요 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4547,하이,0,0,0,0,0,1,0,0
4548,하이 챗봇,0,0,0,0,0,1,0,0
4549,하이 제주도 챗봇,0,0,0,0,0,1,0,0
4550,하이 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4551,하이 챗봇아,0,0,0,0,0,1,0,0
4552,하이 제주도 챗봇아,0,0,0,0,0,1,0,0
4553,하이 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4554,하이 제주도 정보 줘,0,0,0,0,0,1,0,0
4555,하이 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4556,하이 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4557,하이 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4558,하이 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4559,하이 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4560,하이 정보 줘,0,0,0,0,0,1,0,0
4561,하이 정보 좀 줘,0,0,0,0,0,1,0,0
4562,하이 정보 얻고 싶어,0,0,0,0,0,1,0,0
4563,하이 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4564,하이 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4565,하이 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4566,하잉,0,0,0,0,0,1,0,0
4567,하잉 챗봇,0,0,0,0,0,1,0,0
4568,하잉 제주도 챗봇,0,0,0,0,0,1,0,0
4569,하잉 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4570,하잉 챗봇아,0,0,0,0,0,1,0,0
4571,하잉 제주도 챗봇아,0,0,0,0,0,1,0,0
4572,하잉 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4573,하잉 제주도 정보 줘,0,0,0,0,0,1,0,0
4574,하잉 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4575,하잉 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4576,하잉 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4577,하잉 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4578,하잉 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4579,하잉 정보 줘,0,0,0,0,0,1,0,0
4580,하잉 정보 좀 줘,0,0,0,0,0,1,0,0
4581,하잉 정보 얻고 싶어,0,0,0,0,0,1,0,0
4582,하잉 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4583,하잉 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4584,하잉 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4585,하이루,0,0,0,0,0,1,0,0
4586,하이루 챗봇,0,0,0,0,0,1,0,0
4587,하이루 제주도 챗봇,0,0,0,0,0,1,0,0
4588,하이루 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4589,하이루 챗봇아,0,0,0,0,0,1,0,0
4590,하이루 제주도 챗봇아,0,0,0,0,0,1,0,0
4591,하이루 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4592,하이루 제주도 정보 줘,0,0,0,0,0,1,0,0
4593,하이루 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4594,하이루 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4595,하이루 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4596,하이루 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4597,하이루 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4598,하이루 정보 줘,0,0,0,0,0,1,0,0
4599,하이루 정보 좀 줘,0,0,0,0,0,1,0,0
4600,하이루 정보 얻고 싶어,0,0,0,0,0,1,0,0
4601,하이루 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4602,하이루 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4603,하이루 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4604,ㅎㅇ,0,0,0,0,0,1,0,0
4605,ㅎㅇ 챗봇,0,0,0,0,0,1,0,0
4606,ㅎㅇ 제주도 챗봇,0,0,0,0,0,1,0,0
4607,ㅎㅇ 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4608,ㅎㅇ 챗봇아,0,0,0,0,0,1,0,0
4609,ㅎㅇ 제주도 챗봇아,0,0,0,0,0,1,0,0
4610,ㅎㅇ 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4611,ㅎㅇ 제주도 정보 줘,0,0,0,0,0,1,0,0
4612,ㅎㅇ 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4613,ㅎㅇ 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4614,ㅎㅇ 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4615,ㅎㅇ 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4616,ㅎㅇ 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4617,ㅎㅇ 정보 줘,0,0,0,0,0,1,0,0
4618,ㅎㅇ 정보 좀 줘,0,0,0,0,0,1,0,0
4619,ㅎㅇ 정보 얻고 싶어,0,0,0,0,0,1,0,0
4620,ㅎㅇ 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4621,ㅎㅇ 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4622,ㅎㅇ 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4623,반가워,0,0,0,0,0,1,0,0
4624,반가워 챗봇,0,0,0,0,0,1,0,0
4625,반가워 제주도 챗봇,0,0,0,0,0,1,0,0
4626,반가워 제주도 관광 챗봇,0,0,0,0,0,1,0,0
4627,반가워 챗봇아,0,0,0,0,0,1,0,0
4628,반가워 제주도 챗봇아,0,0,0,0,0,1,0,0
4629,반가워 제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4630,반가워 제주도 정보 줘,0,0,0,0,0,1,0,0
4631,반가워 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4632,반가워 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4633,반가워 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4634,반가워 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4635,반가워 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4636,반가워 정보 줘,0,0,0,0,0,1,0,0
4637,반가워 정보 좀 줘,0,0,0,0,0,1,0,0
4638,반가워 정보 얻고 싶어,0,0,0,0,0,1,0,0
4639,반가워 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4640,반가워 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4641,반가워 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4642,반가워요,0,0,0,0,0,1,0,0
4643,반가워요 제주도 정보 주세요,0,0,0,0,0,1,0,0
4644,반가워요 제주도 정보 좀 주세요,0,0,0,0,0,1,0,0
4645,반가워요 제주도 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4646,반가워요 제주도 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4647,반가워요 제주도 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4648,반가워요 제주도 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4649,반가워요 제주도 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4650,반가워요 제주도 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4651,반가워요 제주도 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4652,반가워요 제주도 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4653,반가워요 정보 주세요,0,0,0,0,0,1,0,0
4654,반가워요 정보 좀 주세요,0,0,0,0,0,1,0,0
4655,반가워요 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4656,반가워요 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4657,반가워요 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4658,반가워요 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4659,반가워요 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4660,반가워요 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4661,반가워요 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4662,반가워요 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4663,반갑습니다,0,0,0,0,0,1,0,0
4664,반갑습니다 제주도 정보 주세요,0,0,0,0,0,1,0,0
4665,반갑습니다 제주도 정보 좀 주세요,0,0,0,0,0,1,0,0
4666,반갑습니다 제주도 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4667,반갑습니다 제주도 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4668,반갑습니다 제주도 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4669,반갑습니다 제주도 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4670,반갑습니다 제주도 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4671,반갑습니다 제주도 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4672,반갑습니다 제주도 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4673,반갑습니다 제주도 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4674,반갑습니다 정보 주세요,0,0,0,0,0,1,0,0
4675,반갑습니다 정보 좀 주세요,0,0,0,0,0,1,0,0
4676,반갑습니다 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4677,반갑습니다 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4678,반갑습니다 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4679,반갑습니다 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4680,반갑습니다 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4681,반갑습니다 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4682,반갑습니다 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4683,반갑습니다 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4684,방가방가,0,0,0,0,0,1,0,0
4685,챗봇아 방가방가,0,0,0,0,0,1,0,0
4686,방가방가 챗봇아,0,0,0,0,0,1,0,0
4687,방가방가 제주도 정보 줘,0,0,0,0,0,1,0,0
4688,방가방가 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4689,방가방가 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4690,방가방가 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4691,방가방가 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4692,방가방가 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4693,방가방가 정보 줘,0,0,0,0,0,1,0,0
4694,방가방가 정보 좀 줘,0,0,0,0,0,1,0,0
4695,방가방가 정보 얻고 싶어,0,0,0,0,0,1,0,0
4696,방가방가 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4697,방가방가 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4698,방가방가 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4699,챗봇아,0,0,0,0,0,1,0,0
4700,챗봇아 제주도 정보 줘,0,0,0,0,0,1,0,0
4701,챗봇아 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4702,챗봇아 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4703,챗봇아 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4704,챗봇아 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4705,챗봇아 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4706,챗봇아 정보 줘,0,0,0,0,0,1,0,0
4707,챗봇아 정보 좀 줘,0,0,0,0,0,1,0,0
4708,챗봇아 정보 얻고 싶어,0,0,0,0,0,1,0,0
4709,챗봇아 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4710,챗봇아 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4711,챗봇아 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4712,안녕 챗봇아 제주도 정보 줘,0,0,0,0,0,1,0,0
4713,안녕 챗봇아 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4714,안녕 챗봇아 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4715,안녕 챗봇아 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4716,안녕 챗봇아 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4717,안녕 챗봇아 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4718,안녕 챗봇아 정보 줘,0,0,0,0,0,1,0,0
4719,안녕 챗봇아 정보 좀 줘,0,0,0,0,0,1,0,0
4720,안녕 챗봇아 정보 얻고 싶어,0,0,0,0,0,1,0,0
4721,안녕 챗봇아 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4722,안녕 챗봇아 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4723,안녕 챗봇아 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4724,제주도 챗봇아,0,0,0,0,0,1,0,0
4725,제주도 관광 챗봇아,0,0,0,0,0,1,0,0
4726,저기요,0,0,0,0,0,1,0,0
4727,저기요 제주도 정보 주세요,0,0,0,0,0,1,0,0
4728,저기요 제주도 정보 좀 주세요,0,0,0,0,0,1,0,0
4729,저기요 제주도 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4730,저기요 제주도 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4731,저기요 제주도 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4732,저기요 제주도 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4733,저기요 제주도 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4734,저기요 제주도 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4735,저기요 제주도 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4736,저기요 제주도 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4737,저기요 정보 주세요,0,0,0,0,0,1,0,0
4738,저기요정보 좀 주세요,0,0,0,0,0,1,0,0
4739,저기요 정보 얻고 싶어요,0,0,0,0,0,1,0,0
4740,저기요 정보 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4741,저기요 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4742,저기요 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4743,저기요 여행 정보를 얻고 싶어요,0,0,0,0,0,1,0,0
4744,저기요 여행 정보를 좀 얻고 싶어요,0,0,0,0,0,1,0,0
4745,저기요 여행 정보를 얻고 싶습니다,0,0,0,0,0,1,0,0
4746,저기요 여행 정보를 좀 얻고 싶습니다,0,0,0,0,0,1,0,0
4747,저기여,0,0,0,0,0,1,0,0
4748,저기,0,0,0,0,0,1,0,0
4749,저기 제주도 정보 줘,0,0,0,0,0,1,0,0
4750,저기 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4751,저기 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4752,저기 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4753,저기 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4754,저기 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4755,저기 정보 줘,0,0,0,0,0,1,0,0
4756,저기 정보 좀 줘,0,0,0,0,0,1,0,0
4757,저기 정보 얻고 싶어,0,0,0,0,0,1,0,0
4758,저기 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4759,저기 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4760,저기 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4761,저기 챗봇아 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4762,저기 챗봇아 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4763,저기 챗봇아 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4764,저기 챗봇아 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4765,저기 챗봇아 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4766,저기 챗봇아 정보 줘,0,0,0,0,0,1,0,0
4767,저기 챗봇아 정보 좀 줘,0,0,0,0,0,1,0,0
4768,저기 챗봇아 정보 얻고 싶어,0,0,0,0,0,1,0,0
4769,저기 챗봇아 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4770,저기 챗봇아 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4771,저기 챗봇아여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4772,야,0,0,0,0,0,1,0,0
4773,야 제주도 정보 줘,0,0,0,0,0,1,0,0
4774,야 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4775,야 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4776,야 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4777,야 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4778,야 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4779,야 정보 줘,0,0,0,0,0,1,0,0
4780,야 정보 좀 줘,0,0,0,0,0,1,0,0
4781,야 정보 얻고 싶어,0,0,0,0,0,1,0,0
4782,야 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4783,야 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4784,야 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4785,야 챗봇,0,0,0,0,0,1,0,0
4786,야 챗봇아,0,0,0,0,0,1,0,0
4787,야 챗봇아 제주도 정보 줘,0,0,0,0,0,1,0,0
4788,야 챗봇아 제주도 정보 좀 줘,0,0,0,0,0,1,0,0
4789,야 챗봇아 제주도 정보 얻고 싶어,0,0,0,0,0,1,0,0
4790,야 챗봇아 제주도 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4791,야 챗봇아 제주도 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4792,야 챗봇아 제주도 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4793,야 챗봇아 정보 줘,0,0,0,0,0,1,0,0
4794,야 챗봇아 정보 좀 줘,0,0,0,0,0,1,0,0
4795,야 챗봇아 정보 얻고 싶어,0,0,0,0,0,1,0,0
4796,야 챗봇아 정보 좀 얻고 싶어,0,0,0,0,0,1,0,0
4797,야 챗봇아 여행 정보를 얻고 싶어,0,0,0,0,0,1,0,0
4798,야 챗봇아 여행 정보를 좀 얻고 싶어,0,0,0,0,0,1,0,0
4799,제주도 관광 챗봇 맞아요?,0,0,0,0,0,1,0,0
4800,이거 제주도 관광 챗봇 맞아요?,0,0,0,0,0,1,0,0
4801,제주도 관광 챗봇 맞아?,0,0,0,0,0,1,0,0
4802,너 제주도 관광 챗봇 맞아?,0,0,0,0,0,1,0,0
4803,제주도 관광 챗봇 맞니?,0,0,0,0,0,1,0,0
4804,너 제주도 관광 챗봇 맞니?,0,0,0,0,0,1,0,0
4805,너 제주도 잘 아니?,0,0,0,0,0,1,0,0
4806,너 제주도 잘 아냐?,0,0,0,0,0,1,0,0
4807,너 제주도 잘 알아?,0,0,0,0,0,1,0,0
4808,너 제주도 잘 알어?,0,0,0,0,0,1,0,0
4809,제주도 관광 알려줘,0,0,0,0,0,1,0,0
4810,야 제주도 관광 알려줘,0,0,0,0,0,1,0,0
4811,제주도 관광 알려줘요,0,0,0,0,0,1,0,0
4812,제주도 관광 알려주세요,0,0,0,0,0,1,0,0
4813,제주도 여행 알려줘,0,0,0,0,0,1,0,0
4814,야 제주도 여행 알려줘,0,0,0,0,0,1,0,0
4815,제주도 여행 알려줘요,0,0,0,0,0,1,0,0
4816,제주도 여행 알려주세요,0,0,0,0,0,1,0,0
4817,나 제주도 여행 가,0,0,0,0,0,1,0,0
4818,나 제주도 여행 간다,0,0,0,0,0,1,0,0
4819,나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4820,나 제주도로 놀러가,0,0,0,0,0,1,0,0
4821,안녕 나 제주도 여행 가,0,0,0,0,0,1,0,0
4822,안녕 나 제주도 여행 간다,0,0,0,0,0,1,0,0
4823,안녕 나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4824,안녕 나 제즈도 놀라가,0,0,0,0,0,1,0,0
4825,ㅎㅇ 나 제주도 여행 가,0,0,0,0,0,1,0,0
4826,ㅎㅇ 나 제주도 여행 간다,0,0,0,0,0,1,0,0
4827,ㅎㅇ 나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4828,ㅎㅇ 나 제주도로 놀러가,0,0,0,0,0,1,0,0
4829,하이 나 제주도 여행 가,0,0,0,0,0,1,0,0
4830,하이 나 제주도 여행 간다,0,0,0,0,0,1,0,0
4831,하이 나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4832,하이 나 제주도로 놀러가,0,0,0,0,0,1,0,0
4833,야 나 제주도 여행 가,0,0,0,0,0,1,0,0
4834,야 나 제주도 여행 간다,0,0,0,0,0,1,0,0
4835,야 나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4836,야 나 제주도로 놀러가,0,0,0,0,0,1,0,0
4837,챗봇아 나 제주도 여행 가,0,0,0,0,0,1,0,0
4838,챗봇아 나 제주도 여행 간다,0,0,0,0,0,1,0,0
4839,챗봇아 나 제주도 여행 갈거야,0,0,0,0,0,1,0,0
4840,챗봇아 나 제주도로 놀러가,0,0,0,0,0,1,0,0
4841,저는 제주도 놀러갑니다,0,0,0,0,0,1,0,0
4842,저는 제주도 놀러가요,0,0,0,0,0,1,0,0
4843,저는 제주도 여행갑니다,0,0,0,0,0,1,0,0
4844,저는 제주도 여행 가요,0,0,0,0,0,1,0,0
4845,저 제주도 여행 가요,0,0,0,0,0,1,0,0
4846,저 제주도 여행갑니다,0,0,0,0,0,1,0,0
4847,안녕하세요 저는 제주도 놀러갑니다,0,0,0,0,0,1,0,0
4848,안녕하세요 저는 제주도 놀러가요,0,0,0,0,0,1,0,0
4849,안녕하세요 저는 제주도 여행갑니다,0,0,0,0,0,1,0,0
4850,안녕하세요 저는 제주도 여행 가요,0,0,0,0,0,1,0,0
4851,안녕하세요 저 제주도 여행 가요,0,0,0,0,0,1,0,0
4852,안녕하세요 저 제주도 여행갑니다,0,0,0,0,0,1,0,0
4853,나 도와줘,0,0,0,0,0,1,0,0
4854,나 좀 도와줘,0,0,0,0,0,1,0,0
4855,나 좀 도와줄래?,0,0,0,0,0,1,0,0
4856,나 도와줄 수 있어?,0,0,0,0,0,1,0,0
4857,나 좀 도와줄 수 있어?,0,0,0,0,0,1,0,0
4858,계획 세우는거 도와줘,0,0,0,0,0,1,0,0
4859,계획 세우는거 좀 도와줘,0,0,0,0,0,1,0,0
4860,계획 세우는거 도와줄래?,0,0,0,0,0,1,0,0
4861,계획 세우는거 도와주세요,0,0,0,0,0,1,0,0
4862,여행 계획 세우는 것을 도와줄래?,0,0,0,0,0,1,0,0
4863,여행 계획 세우는 것을 도와줘,0,0,0,0,0,1,0,0
4864,여행 계획 세우는 것을 도와주세요,0,0,0,0,0,1,0,0
4865,야 나 도와줘,0,0,0,0,0,1,0,0
4866,야 나 좀 도와줘,0,0,0,0,0,1,0,0
