,utt,날씨 묻기,관광지 추천,숙소 추천,맛집 추천,인사,소개,활동 추천,카페 추천
2071,제주도 아래쪽 관광지 음 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4887,저 제주행 비행기 예약했어요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
954,카페 저 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2673,기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
287,제주공항 편안한 풀빌라 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3226,물영아리오름 유명한 고기국수 음식집 어디가 맛있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3031,신설로 가성비 좋은 보말 칼국수 음식집 어디가 좋을까?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3064,우도 근처에 있는 삼계탕 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5529,조천 봄 놀거리 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2549,어 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2167,제주시 아 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4072,이번에 제주공항 근처 날씨 상태 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3752,현재 제주 서부 기온 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2425,기능 우선 알려줘라.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1581,제주도 아래쪽 관광지 추천 흠 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,너 뭐 할수 있는지 어 말해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2028,제주도 남쪽 관광지 흠 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2062,섬 위쪽 관광지 추천 아 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4768,저기 챗봇아 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2609,가장 편리한 기능 보여줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4023,다음주 제주 서부 날씨 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3508,종달리 대표하는 비빔국수 음식점,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2556,사람들이 자주 쓰는 기능 알려줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3043,테디베어뮤지엄 근처에 있는 자리물회 음식점 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2311,우선 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3278,연동3길 대표하는 삼겹살 음식점,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5236,제주 여름 활동 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2686,사람들이 자주 쓰는 기능 어디가 좋아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3349,오남로 맛있는 갈치호박국 음식점 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2066,섬 아래쪽 관광지 음 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,카페 추천 있잖아 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
793,카페 저기 추천 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5427,구좌 겨울에 할 것 뭐있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4776,야 제주도 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1732,제주도 위쪽 관광지 추천 아 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4186,내일 모레 서귀포 날씨 상태 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1097,카페 추천 그러니까 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1597,어 제주도 북쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1293,제주도 저 갈만한 카페 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
950,카페 좀 추천 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4258,오늘 제주공항 날씨 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4273,지금 제주공항 근처 기상 정보 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3503,서해안로 우럭 음식점 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2056,서귀포쪽 관광지 음 추천 해줄랭.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2130,섬 위쪽 관광지 추천 음 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5483,한경 봄에 할만한 거 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
828,카페 있잖아 추천 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5257,서귀포 봄에 할만한 것 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2936,너 뭐 할수 있는지 소개해 저기 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4254,다음주 제주공항 날씨 상황 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2982,너 뭐 할수 있는지 근데 소개해 주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
722,근데 카페 추천 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5481,서귀포 겨울 할만한 거 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4449,내일 제주 서부 날씨 상태 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3240,추자도 근처에 있는 해물 라면 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2888,너 뭐 할수 있는지 근데 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1595,제주도 서쪽 관광지 흠 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3620,우도 우럭 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3644,동백로 가성비 좋은 우럭 식당,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4797,야 챗봇아 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
764,저기 카페 추천 하라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4609,ㅎㅇ 제주도 관광 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2591,제일 많이 쓰이는 기능 어디가 좋아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2525,기능 저기 소개해봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1592,음 제주도 서쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3096,연동 맛있는 흑돼지 튀김 식당 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5160,서귀포 여름 재밌는 거 뭐있을까,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1421,제주도 갈만한 있잖아 카페 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
654,분위기 좋은 풀빌라 흠 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3393,삼도이동 가성비 좋은 꿩메밀 칼국수 음식점 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
283,제주공항 근처 가족끼리 갈만한 펜션,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3709,성산읍 가성비 좋은 자리물회 음식집 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4589,하이루 제주도 챗봇아,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4200,현재 제주 서부 날씨 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2259,서귀포쪽 흠 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2026,제주도 아 남쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5497,구좌 봄에 할 거 뭐있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3352,서천길 맛있는 사골해장국 음식점 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4115,오늘 제주 날씨 상태 말해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5201,애월 겨울에 액티비티 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1445,제주도 갈만한 그 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
981,카페 그러니까 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5055,제주시 봄 할 것 알려주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1153,제주도 저 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3467,제주 가성비 좋은 자리물회 음식집 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
674,성산일출봉 근처 편안한 독채 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
468,제주 서부 괜찮은 독채 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1317,제주도 갈만한 카페 그 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3642,서해안로 해물 뚝배기 식당 어디가 괜찮니?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
429,제주 동부 바다 보이는 펜션 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3710,성읍민속마을 맛있는 전복 음식집 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1555,음 제주섬 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1129,카페 추천 근데 ㄱㄱ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1210,제주도 갈만한 카페 그러니까 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
916,저기 카페 추천 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
166,"괜찮은 독채펜션 추천해줘, 제주공항.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3059,섭지코지 가성비 좋은 전복 음식집 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3902,이번에 제주공항 근처 날씨 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3916,내일 모레 제주공항 근처 기온 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5306,제주시 가을에 액티비티 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3724,고마로 고사리육개장 음식점 추천 좀.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2494,기능 어 알려줘봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1000,있잖아 카페 추천 해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1178,제주도 갈만한 있잖아 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
56,제주 서부 분위기 좋은 풀빌라 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3020,한라산 근처에 있는 자리물회 음식집 어디가 좋아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
208,오션뷰 게스트하우스 어디가 예뻐?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2111,서귀포 흠 관광지 추천 ㄱㄱ.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4112,저번주 우도 기상 정보 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1307,근데 제주도 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1440,그 제주도 갈만한 카페 말해줘,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
425,제주 바다 보이는 펜션 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
697,애월 바다 보이는 모텔 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4566,하잉 챗봇,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1265,제주도 갈만한 카페 아 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3594,고성리 유명한 자리물회 식당 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5109,제주 겨울 액티비티 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1593,제주도 흠 서쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5348,대정 여름에 활동 추천.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2301,제주도 남쪽 관광지 추천 아 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
492,분위기 좋은 독채펜션 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
961,그런데 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1860,섬 흠 아래쪽 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3603,물영아리오름 대표하는 보말 칼국수 음식점 알려줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5000,조천 여름에 놀거리 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3035,우도 대표하는 해물 라면 음식집 어디가 괜찮아?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
978,카페 추천 좀 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5173,한경 겨울 할 만한 것 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3982,오늘 제주공항 기온 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
819,카페 추천 아 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2866,너 뭐 먼저 할수 있는지 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1826,아 제주시 관광지 추천 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5187,대정 겨울 할 만한 것 있냐?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4993,안덕 겨울 재밌는 거 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1467,흠 제주도 갈만한 카페 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4746,저기여,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
621,제주공항 분위기 좋은 펜션 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4160,오늘 제주 동부 날씨 상태 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4302,오늘 애월 기온 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3048,구남동 가성비 좋은 비빔국수 음식점 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1778,어 제주쪽 관광지 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3668,삼도이동 맛있는 고등어회 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
336,풀빌라 제주공항 감성,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5390,구좌 여름 할 만한 거 알려줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3814,다음주 제주 날씨 상태 어떤가요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1083,음 카페 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3400,신북로 자리물회 식당 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2607,많이 쓰는 기능 보고 싶어.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4936,서귀포 봄에 할 것 뭐있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
390,애월 가족끼리 갈만한 잘 곳 어디가 괜찮니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
737,저 카페 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,제주공항 분위기 좋은 독채펜션 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1068,카페 그니까 추천 해볼래?.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
937,카페 추천 저기 해봐.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2299,제주도 남쪽 어 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1873,제주도 위쪽 관광지 추천 음 해봐바.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5177,제주시 봄 할 만한 거 뭐있어?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1015,카페 추천 그러니까 해줄래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2883,근데 너 뭐 할수 있는지 소개해 줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3291,월랑로 지역에서 유명한 우럭 식당,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
257,우도 펜션 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3842,다음주 성산일출봉 근처 날씨 상태 알고 싶어.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1339,제주도 갈만한 음 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1152,제주도 근데 갈만한 카페 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2264,섬 위쪽 흠 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
992,그 카페 추천 해보라니까.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3491,중앙로 대표하는 성게 미역국 음식집 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3573,서광리 근처에 있는 자리물회 식당 추천.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2558,챗봇 기능 보여주세요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1009,저 카페 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3757,이번주 서귀포 기온 알고 싶어요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3560,중앙로 삼겹살 식당 추천 ㄱㄱ.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
526,제주공항 근처 괜찮은 풀빌라 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3953,내일 모레 제주공항 근처 기상 정보 궁금해요.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4716,안녕 챗봇아 제주도 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
132,우도 감성 독채 어디가 괜찮아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2462,근데 기능 소개해봐.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,제주 동부 감성 독채펜션 추천 좀,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
441,하귀 바다 보이는 독채펜션 추천,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
64,제주공항 괜찮은 독채펜션 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2029,제주도 남쪽 관광지 추천 어 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1668,제주도 북쪽 관광지 어 추천 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4917,애월 봄 할만한 것 추천해 줘.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1282,제주도 갈만한 카페 근데 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2175,제주 어 관광지 추천 해줘봐라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
638,제주공항 풀빌라 어디가 좋니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3694,동문로 대표하는 고등어회 식당 추천해 줘요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1224,제주도 흠 갈만한 카페 말해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4016,현재 제주공항 근처 기상 정보 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5214,제주도 봄에 액티비티 있나?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1218,제주도 갈만한 카페 저기 말해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1598,제주도 음 북쪽 관광지 추천 해봐.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2725,제일 많이 쓰이는 기능 알려줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2836,너 저 뭐 할수 있는지 궁금해요.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4313,이번주 애월 날씨 상태 궁금하다.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4769,저기 챗봇아 여행 정보를 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
767,카페 저기 추천 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2572,제일 편리한 기능 어디가 좋아?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4710,챗봇아 여행 정보를 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1294,일단 제주도 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3942,내일 모레 제주공항 근처 기상 정보 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3984,오늘 제주 동부 날씨 상황 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1108,카페 추천 그러니까 해볼래?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1659,제주도 동쪽 관광지 추천 음 해주세요.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1744,제주도 서쪽 관광지 추천 흠 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1278,제주도 갈만한 카페 저 뭐 있어?,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3157,추자도 근처에 있는 사골해장국 식당 어디에 있어?,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4344,현재 우도 기온 알려 줄래?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2959,너 뭐 할수 우선 있는지 말해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3926,오늘 성산일출봉 근처 기상 정보 어떠니?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4762,저기 챗봇아 제주도 정보 좀 얻고 싶어,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2952,너 음 뭐 할수 있는지 궁금해.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
129,"알려줘, 바다뷰 호텔.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2700,제일 편리한 기능,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3457,제원길 올래국수 식당 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2255,제주쪽 아 관광지 추천 해볼래.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
27,성산일출봉 근처 오션뷰 풀빌라 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3624,두조로 가성비 좋은 갈치조림 음식집 추천해 주세요.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4727,저기요 제주도 정보 좀 주세요,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4534,안녕하세요 제주도 여행 정보를 얻고 싶습니다,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
452,하귀 가족끼리 갈만한 독채 좀 추천해줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1234,제주도 좀 갈만한 카페 뭐야,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5054,서귀포 여름 할만한 거 있냐,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1719,섬 아래쪽 관광지 어 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5355,제주도 가을에 체험 뭐 있어,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4227,이번주 제주 날씨 상황 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4230,현재 제주 동부 날씨 어떤지 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
459,제주공항 근처 오션뷰 독채,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2391,저 기능 보여줄래?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
680,"펜션 알려줄래, 서귀포?",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2009,제주도 위쪽 관광지 추천 흠 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,오늘 서귀포 기상 정보 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2466,기능 어 소개해줘.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1747,제주도 음 북쪽 관광지 추천 좀 해줘.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3787,현재 제주 서부 기온 알려줘.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1954,제주도 북쪽 음 관광지 추천 해라.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
361,우도 괜찮은 머무를 곳 어디가 좋아?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1804,제주도 위쪽 관광지 흠 추천 해.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
4352,오늘 제주 기온 궁금해.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3817,내일 제주공항 근처 날씨 상태 어때요?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
202,한달살기 독채펜션 애월,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
934,카페 추천 좀 해라.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3525,서귀동 갈치호박국 식당 추천해줘.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4969,애월 여름에 재밌는 것 추천,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
5295,표선 가을 할만한 거 알려 주세요.,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
964,카페 그 추천 부탁해.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
124,성산일출봉 근처 바다 보이는 호텔 어디에 있어?,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5062,제주도 겨울 할 거 뭐 있을까?,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
